,census_tract,cluster_label
334,48201252202,most
335,48201252303,mild
336,48201252304,mild
337,48201252305,mild
338,48201252306,mild
339,48201252400,mild
340,48201252500,most
341,48201252601,mild
342,48201252602,most
343,48201252700,mild
344,48201252800,mild
345,48201252901,less
346,48201252902,mild
347,48201253000,mild
348,48201253101,most
349,48201253102,less
350,48201253201,mild
351,48201253202,mild
352,48201253300,less
353,48201253501,mild
354,48201253502,mild
355,48201253601,less
356,48201253602,mild
357,48201253700,most
358,48201253800,most
359,48201253900,most
360,48201254000,mild
361,48201254100,mild
362,48201254200,most
363,48201254300,mild
364,48201254400,most
365,48201254600,most
366,48201254700,most
367,48201254800,most
368,48201310101,mild
369,48201310102,most
370,48201310200,most
371,48201310300,most
372,48201310400,most
373,48201310500,most
374,48201310600,mild
375,48201310700,mild
376,48201310800,mild
377,48201310900,most
378,48201311001,mild
379,48201311002,most
380,48201311100,most
381,48201311200,most
382,48201311300,mild
383,48201311400,most
384,48201311501,mild
385,48201311502,most
386,48201311600,mild
387,48201311701,mild
388,48201311702,mild
389,48201311800,most
390,48201311900,most
391,48201312000,most
392,48201312200,most
393,48201312300,most
394,48201312400,most
395,48201312501,less
396,48201312502,mild
397,48201312601,mild
398,48201312602,most
399,48201312603,most
400,48201312700,most
401,48201312800,mild
402,48201312901,mild
403,48201312902,less
404,48201313000,mild
405,48201313101,mild
406,48201313102,mild
407,48201313201,most
408,48201313202,most
409,48201313300,mild
410,48201313400,less
411,48201313500,most
412,48201313600,most
413,48201313700,mild
414,48201313801,most
415,48201313802,most
416,48201313901,mild
417,48201313902,most
418,48201314001,mild
419,48201314003,mild
420,48201314004,mild
421,48201314005,mild
422,48201314301,mild
423,48201314302,mild
424,48201314401,mild
425,48201314402,mild
426,48201320100,mild
427,48201320201,mild
428,48201320202,most
429,48201320500,most
430,48201320601,mild
431,48201320602,mild
432,48201320700,mild
433,48201320800,mild
434,48201320901,mild
435,48201320902,mild
436,48201321001,mild
437,48201321002,mild
438,48201321101,mild
439,48201321102,mild
440,48201321200,most
441,48201321301,mild
442,48201321302,most
443,48201321401,mild
444,48201321402,mild
445,48201321500,mild
446,48201321600,mild
447,48201321700,mild
448,48201321800,mild
449,48201321900,mild
450,48201322000,mild
451,48201322100,most
452,48201322200,mild
453,48201322600,mild
454,48201322701,mild
455,48201322702,mild
456,48201322800,mild
457,48201322900,mild
458,48201323000,mild
459,48201323100,mild
460,48201323200,most
461,48201323300,mild
462,48201323400,mild
463,48201323500,mild
464,48201323601,mild
465,48201323602,mild
466,48201323701,mild
467,48201323702,mild
468,48201323801,mild
469,48201323802,mild
470,48201323900,most
471,48201324000,mild
472,48201324101,most
473,48201324200,most
474,48201330101,mild
475,48201330102,mild
476,48201330200,mild
477,48201330301,less
478,48201330302,mild
479,48201330303,mild
480,48201330400,mild
481,48201330500,mild
482,48201330600,mild
483,48201330700,mild
484,48201330801,mild
485,48201330802,less
486,48201330901,mild
487,48201330902,mild
488,48201331100,most
489,48201331200,most
490,48201331300,most
491,48201331400,most
492,48201331501,mild
493,48201331502,mild
494,48201331602,most
495,48201331603,mild
496,48201331604,most
497,48201331700,mild
498,48201331800,most
499,48201331900,most
500,48201332000,mild
501,48201332100,most
502,48201332200,most
503,48201332300,mild
504,48201332400,mild
505,48201332500,most
506,48201332600,mild
507,48201332700,mild
508,48201332800,mild
509,48201332900,most
510,48201333000,mild
511,48201333100,mild
512,48201333201,mild
513,48201333203,mild
514,48201333204,mild
515,48201333205,mild
516,48201333301,mild
517,48201333302,mild
518,48201333501,mild
519,48201333502,mild
520,48201333600,mild
521,48201333700,mild
522,48201333801,mild
523,48201333802,mild
524,48201333903,mild
525,48201333904,mild
526,48201333905,mild
527,48201333906,mild
528,48201334001,mild
529,48201334002,mild
530,48201334003,mild
531,48201334101,mild
532,48201334102,mild
533,48201340101,mild
534,48201340102,mild
535,48201340202,less
536,48201340203,less
537,48201340301,less
538,48201340302,less
539,48201340400,mild
540,48201340501,mild
541,48201340502,mild
542,48201340600,less
543,48201340701,mild
544,48201340702,less
545,48201340800,mild
546,48201340900,mild
547,48201341001,mild
548,48201341002,mild
549,48201341101,mild
550,48201341102,mild
551,48201341201,mild
552,48201341203,mild
553,48201341204,mild
554,48201341302,mild
555,48201341303,mild
556,48201341304,mild
557,48201341400,less
558,48201341501,less
559,48201341502,less
560,48201341600,mild
561,48201341700,most
562,48201341800,mild
563,48201342001,less
564,48201342002,less
565,48201342100,mild
566,48201342200,mild
567,48201342300,mild
568,48201342400,mild
569,48201342500,mild
570,48201342700,most
571,48201342801,less
572,48201342802,mild
573,48201342900,mild
574,48201343000,mild
575,48201343100,less
576,48201343200,mild
577,48201343301,mild
578,48201343302,less
579,48201343602,mild
580,48201343700,mild
581,48201350101,mild
582,48201350102,mild
583,48201350103,mild
584,48201350104,mild
585,48201350201,most
586,48201350202,mild
587,48201350300,mild
588,48201350400,mild
589,48201350500,mild
590,48201350601,mild
591,48201350603,mild
592,48201350604,less
593,48201350700,most
594,48201350801,mild
595,48201350803,mild
596,48201350804,mild
597,48201410101,mild
598,48201410102,mild
599,48201410201,mild
600,48201410202,less
601,48201410300,less
602,48201410401,less
603,48201410402,less
604,48201410501,most
605,48201410502,less
606,48201410601,mild
607,48201410602,mild
608,48201410703,most
609,48201410704,mild
610,48201410705,most
611,48201410706,mild
612,48201410801,mild
613,48201410802,most
614,48201410900,mild
615,48201411001,mild
616,48201411002,mild
617,48201411003,less
618,48201411100,mild
619,48201411200,mild
620,48201411301,mild
621,48201411302,mild
622,48201411400,mild
623,48201411503,mild
624,48201411504,mild
625,48201411505,mild
626,48201411506,mild
627,48201411507,mild
628,48201411600,mild
629,48201411700,mild
630,48201411801,less
631,48201411802,less
632,48201411901,mild
633,48201411902,mild
634,48201412000,mild
635,48201412201,mild
636,48201412202,mild
637,48201412300,mild
638,48201412400,mild
639,48201412500,mild
640,48201412600,mild
641,48201412700,mild
642,48201412800,mild
643,48201412901,mild
644,48201412902,most
645,48201413000,mild
646,48201413100,mild
647,48201413203,mild
648,48201413204,mild
649,48201413205,mild
650,48201413206,mild
651,48201413301,most
652,48201413302,less
653,48201420100,mild
654,48201420200,mild
655,48201420300,less
656,48201420400,most
657,48201420500,mild
658,48201420600,mild
659,48201420700,most
660,48201420800,most
661,48201420900,mild
662,48201421000,mild
663,48201421101,mild
664,48201421103,mild
665,48201421104,mild
666,48201421203,mild
667,48201421204,mild
668,48201421205,mild
669,48201421206,mild
670,48201421301,mild
671,48201421302,mild
672,48201421401,mild
673,48201421402,mild
674,48201421403,mild
675,48201421501,mild
676,48201421502,mild
677,48201421601,mild
678,48201421602,mild
679,48201421700,less
680,48201421801,most
681,48201421802,most
682,48201421900,less
683,48201422000,mild
684,48201422100,mild
685,48201422200,mild
686,48201422302,mild
687,48201422303,mild
688,48201422304,mild
689,48201422403,mild
690,48201422404,mild
691,48201422405,mild
692,48201422406,mild
693,48201422501,mild
694,48201422502,mild
695,48201422601,mild
696,48201422602,less
697,48201422701,mild
698,48201422702,less
699,48201422800,mild
700,48201422900,most
701,48201423001,mild
702,48201423002,most
703,48201423100,mild
704,48201423201,mild
705,48201423203,mild
706,48201423204,mild
707,48201423301,mild
708,48201423303,mild
709,48201423304,mild
710,48201423401,mild
711,48201423402,less
712,48201423500,mild
713,48201423600,mild
714,48201430101,less
715,48201430102,mild
716,48201430200,less
717,48201430300,mild
718,48201430400,mild
719,48201430500,mild
720,48201430600,mild
721,48201430700,mild
722,48201430800,mild
723,48201430900,less
724,48201431001,less
725,48201431002,less
726,48201431101,mild
727,48201431102,most
728,48201431203,mild
729,48201431204,most
730,48201431205,mild
731,48201431206,mild
732,48201431302,mild
733,48201431303,mild
734,48201431304,mild
735,48201431401,mild
736,48201431403,mild
737,48201431404,mild
738,48201431503,mild
739,48201431504,mild
740,48201431505,less
741,48201431506,mild
742,48201431600,mild
743,48201431701,mild
744,48201431702,mild
745,48201431801,mild
746,48201431803,mild
747,48201431804,mild
748,48201431901,mild
749,48201431902,mild
750,48201432003,mild
751,48201432004,mild
752,48201432005,mild
753,48201432006,mild
754,48201432101,mild
755,48201432102,mild
756,48201432200,mild
757,48201432301,mild
758,48201432302,mild
759,48201432303,most
760,48201432401,mild
761,48201432402,mild
762,48201432501,mild
763,48201432502,mild
764,48201432600,mild
765,48201432703,mild
766,48201432704,mild
767,48201432705,mild
768,48201432706,mild
769,48201432803,mild
770,48201432804,mild
771,48201432805,mild
772,48201432806,mild
773,48201432901,mild
774,48201432903,mild
775,48201432904,mild
776,48201433003,mild
777,48201433004,mild
778,48201433005,mild
779,48201433006,mild
780,48201433007,mild
781,48201433100,mild
782,48201433201,mild
783,48201433202,mild
784,48201433300,mild
785,48201433400,mild
786,48201433503,mild
787,48201433504,mild
788,48201433505,mild
789,48201433506,mild
790,48201433507,mild
791,48201433601,mild
792,48201433602,mild
793,48201440101,mild
794,48201440102,less
795,48201450100,mild
796,48201450200,mild
797,48201450301,mild
798,48201450302,mild
799,48201450401,mild
800,48201450402,most
801,48201450500,most
802,48201450600,most
803,48201450700,mild
804,48201450801,most
805,48201450803,mild
806,48201450804,mild
807,48201450900,less
808,48201451003,mild
809,48201451004,mild
810,48201451005,mild
811,48201451006,less
