,census_tract,cluster_label
348,48439113918,most
349,48439113919,less
350,48439113920,most
351,48439113923,less
352,48439113924,less
353,48439113925,less
354,48439113930,mild
355,48439113931,less
356,48439113932,less
357,48439113933,less
358,48439113934,most
359,48439113935,most
360,48439113936,most
361,48439113938,less
362,48439113939,mild
363,48439113940,less
364,48439113941,less
365,48439113942,less
366,48439113943,less
367,48439113944,less
368,48439113945,less
369,48439113946,most
370,48439113947,less
371,48439113948,mild
372,48439113949,most
373,48439113950,less
374,48439113951,mild
375,48439113952,less
376,48439113953,less
377,48439113954,less
378,48439113955,less
379,48439113956,less
380,48439113957,less
381,48439113958,less
382,48439114003,less
383,48439114006,less
384,48439114009,most
385,48439114010,less
386,48439114011,less
387,48439114012,less
388,48439114013,mild
389,48439114014,less
390,48439114015,less
391,48439114105,most
392,48439114106,less
393,48439114107,less
394,48439114108,less
395,48439114109,most
396,48439114110,most
397,48439114111,mild
398,48439114112,less
399,48439114113,less
400,48439114203,most
401,48439114204,less
402,48439114205,less
403,48439114206,most
404,48439114207,less
405,48439121605,most
406,48439121606,less
407,48439121608,less
408,48439121609,mild
409,48439121610,mild
410,48439121611,most
411,48439121612,mild
412,48439121613,less
413,48439121614,most
414,48439121615,most
415,48439121702,mild
416,48439121703,most
417,48439121704,most
418,48439121904,most
419,48439121905,mild
420,48439121906,most
421,48439121907,most
422,48439121908,most
423,48439122001,most
424,48439122002,most
425,48439122100,most
426,48439122200,most
427,48439122300,most
428,48439122401,most
429,48439122402,less
430,48439122500,less
431,48439122600,less
432,48439122701,most
433,48439122702,most
434,48439122801,most
435,48439122802,most
436,48439122901,most
437,48439122902,most
438,48439123001,mild
439,48439123002,less
440,48439123100,most
441,48439123200,less
442,48439123301,less
443,48439123302,less
444,48439123500,most
445,48439123600,most
446,48439123700,less
