,census_tract,cluster_label
331,32003004601,most
332,32003004602,most
333,32003004703,most
334,32003004707,most
335,32003004709,most
336,32003004710,most
337,32003004712,mild
338,32003004713,most
339,32003004714,most
340,32003004715,most
341,32003004716,mild
342,32003004717,most
343,32003004907,mild
344,32003004910,most
345,32003004911,mild
346,32003004912,most
347,32003004914,mild
348,32003004915,mild
349,32003004916,most
350,32003004917,most
351,32003004918,mild
352,32003004919,mild
353,32003004920,most
354,32003004921,most
355,32003004923,mild
356,32003004924,most
357,32003004925,mild
358,32003004926,most
359,32003005005,mild
360,32003005006,most
361,32003005007,mild
362,32003005010,most
363,32003005011,mild
364,32003005012,mild
365,32003005013,mild
366,32003005014,most
367,32003005015,mild
368,32003005016,mild
369,32003005017,mild
370,32003005102,mild
371,32003005103,mild
372,32003005104,mild
373,32003005106,mild
374,32003005107,less
375,32003005108,mild
376,32003005110,mild
377,32003005111,mild
378,32003005112,most
379,32003005113,mild
380,32003005114,mild
381,32003005115,mild
382,32003005116,mild
383,32003005200,mild
384,32003005311,mild
385,32003005312,mild
386,32003005313,mild
387,32003005314,less
388,32003005316,mild
389,32003005317,less
390,32003005318,less
391,32003005319,mild
392,32003005320,mild
393,32003005321,mild
394,32003005322,mild
395,32003005333,mild
396,32003005335,mild
397,32003005336,mild
398,32003005337,less
399,32003005338,mild
400,32003005341,mild
401,32003005342,mild
402,32003005343,mild
403,32003005346,mild
404,32003005347,mild
405,32003005348,mild
406,32003005349,mild
407,32003005350,mild
408,32003005351,mild
409,32003005352,less
410,32003005353,mild
411,32003005354,mild
412,32003005355,mild
413,32003005356,less
414,32003005358,most
415,32003005360,mild
416,32003005361,mild
417,32003005362,mild
418,32003005363,mild
419,32003005364,mild
420,32003005365,less
421,32003005366,mild
422,32003005421,mild
423,32003005422,mild
424,32003005423,mild
425,32003005432,mild
426,32003005433,mild
427,32003005434,mild
428,32003005435,less
429,32003005437,less
430,32003005438,mild
431,32003005439,most
432,32003005440,mild
433,32003005441,less
434,32003005442,mild
435,32003005501,mild
436,32003005502,mild
437,32003005503,mild
438,32003005504,mild
439,32003005607,mild
440,32003005612,mild
441,32003005613,mild
442,32003005614,mild
443,32003005615,mild
444,32003005702,mild
445,32003005703,mild
446,32003005704,mild
447,32003005705,mild
448,32003005711,less
449,32003005713,less
450,32003005715,less
451,32003005716,mild
452,32003005717,mild
453,32003005718,mild
454,32003005719,less
455,32003005720,mild
456,32003005721,mild
457,32003005722,less
458,32003005803,mild
459,32003005804,mild
460,32003005805,less
461,32003005806,mild
462,32003005807,mild
463,32003005808,mild
464,32003005809,mild
465,32003005813,mild
466,32003005818,mild
467,32003005822,mild
468,32003005824,less
469,32003005825,mild
470,32003005826,mild
471,32003005828,mild
472,32003005829,mild
