,census_tract,cluster_label
345,39035184108,less
346,39035185101,mild
347,39035185102,less
348,39035185103,less
349,39035185104,mild
350,39035185201,most
351,39035185202,most
352,39035185203,less
353,39035186103,less
354,39035186104,less
355,39035186105,less
356,39035186106,mild
357,39035186107,less
358,39035186201,most
359,39035186202,less
360,39035186203,less
361,39035186205,less
362,39035186206,less
363,39035187103,less
364,39035187104,less
365,39035187105,less
366,39035187106,less
367,39035188103,mild
368,39035188106,less
369,39035188107,mild
370,39035189105,less
371,39035189107,most
372,39035189108,less
373,39035189109,less
374,39035189110,less
375,39035189111,less
376,39035189112,less
377,39035190502,most
378,39035190503,less
379,39035190505,less
380,39035190506,less
381,39035192300,less
382,39035192800,mild
383,39035192900,less
384,39035194100,less
385,39035194300,less
386,39035194500,less
387,39035195600,less
388,39035195700,less
389,39035195800,less
390,39035195900,less
391,39035196000,most
392,39035196100,less
393,39035196200,most
394,39035196300,less
395,39035196400,mild
396,39035196800,most
397,39035197000,mild
398,39035197100,less
399,39035197200,most
400,39035197300,mild
401,39035197400,most
402,39035197500,most
403,39035197600,most
404,39035197700,less
405,39035197800,less
406,39035197900,most
407,39035198000,most
408,39035198100,most
409,39035198200,most
410,39035198300,mild
411,39035198400,mild
412,39035198500,most
413,39035198600,most
414,39035198700,most
415,39035198800,most
416,39035198900,most
417,39035199000,most
418,39035199100,most
419,39035199200,most
420,39035199300,most
