,census_tract,cluster_label
352,36047001501,less
353,36047001502,most
354,36047002000,most
355,36047002100,mild
356,36047002200,most
357,36047002300,most
358,36047002901,most
359,36047003000,less
360,36047003101,most
361,36047003300,less
362,36047003400,less
363,36047003500,mild
364,36047003600,less
365,36047003700,most
366,36047003800,less
367,36047003900,mild
368,36047004100,mild
369,36047004300,less
370,36047004400,less
371,36047004500,mild
372,36047004600,less
373,36047004700,mild
374,36047004900,mild
375,36047005000,less
376,36047005100,less
377,36047005201,less
378,36047005202,less
379,36047005301,less
380,36047005302,less
381,36047005400,less
382,36047005601,less
383,36047005602,less
384,36047005800,less
385,36047005900,mild
386,36047006000,less
387,36047006200,less
388,36047006300,less
389,36047006400,less
390,36047006500,less
391,36047006600,less
392,36047006700,mild
393,36047006800,most
394,36047006901,mild
395,36047006902,less
396,36047007000,less
397,36047007100,mild
398,36047007200,most
399,36047007400,most
400,36047007500,mild
401,36047007600,most
402,36047007700,mild
403,36047007800,most
404,36047008000,most
405,36047008200,most
406,36047008400,most
407,36047008500,most
408,36047008800,less
409,36047009001,most
410,36047009002,most
411,36047009201,most
412,36047009202,most
413,36047009401,most
414,36047009402,most
415,36047009600,most
416,36047009800,most
417,36047010000,most
418,36047010100,less
419,36047010200,most
420,36047010401,mild
421,36047010402,mild
422,36047010601,most
423,36047010602,less
424,36047010801,most
425,36047010802,most
426,36047011000,most
427,36047011200,most
428,36047011400,most
429,36047011600,mild
430,36047011700,less
431,36047011800,most
432,36047011901,mild
433,36047012000,most
434,36047012100,mild
435,36047012200,most
436,36047012600,most
437,36047012700,mild
438,36047012801,most
439,36047012901,less
440,36047012902,mild
441,36047013000,most
442,36047013100,less
443,36047013200,most
444,36047013300,mild
445,36047013400,less
446,36047013500,less
447,36047013600,less
448,36047013700,less
449,36047013800,less
450,36047013900,mild
451,36047014000,less
452,36047014101,mild
453,36047014102,less
454,36047014200,less
455,36047014300,less
456,36047014500,less
457,36047014700,less
458,36047014800,less
459,36047014901,less
460,36047014902,less
461,36047015000,less
462,36047015100,mild
463,36047015200,less
464,36047015300,mild
465,36047015400,most
466,36047015500,mild
467,36047015700,less
468,36047015900,less
469,36047016000,most
470,36047016100,mild
471,36047016200,less
472,36047016300,less
473,36047016400,less
474,36047016500,mild
475,36047016600,less
476,36047016700,less
477,36047016800,less
478,36047016900,less
479,36047017000,less
480,36047017100,less
481,36047017200,less
482,36047017400,less
483,36047017600,less
484,36047017800,most
485,36047017900,mild
486,36047018000,less
487,36047018100,less
488,36047018200,less
489,36047018300,mild
490,36047018400,less
491,36047018501,less
492,36047018600,less
493,36047018700,mild
494,36047018800,less
495,36047019000,most
496,36047019100,less
497,36047019200,most
498,36047019300,less
499,36047019400,most
500,36047019500,less
501,36047019600,most
502,36047019700,less
503,36047019800,less
504,36047019900,mild
505,36047020000,mild
506,36047020100,less
507,36047020200,less
508,36047020300,mild
509,36047020400,less
510,36047020500,less
511,36047020600,less
512,36047020700,less
513,36047020800,mild
514,36047021000,most
515,36047021100,less
516,36047021200,most
517,36047021300,less
518,36047021400,most
519,36047021500,less
520,36047021600,most
521,36047021700,mild
522,36047021800,less
523,36047021900,less
524,36047022000,most
525,36047022100,less
526,36047022200,most
527,36047022400,most
528,36047022600,most
529,36047022700,mild
530,36047022800,most
531,36047022900,less
532,36047023000,most
533,36047023100,less
534,36047023200,most
535,36047023300,less
536,36047023400,most
537,36047023500,most
538,36047023600,most
539,36047023800,most
540,36047024000,most
541,36047024100,most
542,36047024200,mild
543,36047024300,mild
544,36047024400,most
545,36047024500,mild
546,36047024600,less
547,36047024700,less
548,36047024800,most
549,36047024900,less
550,36047025000,most
551,36047025100,less
552,36047025200,most
553,36047025300,less
554,36047025400,less
555,36047025500,less
556,36047025600,most
557,36047025700,most
558,36047025800,most
559,36047025901,less
560,36047025902,less
561,36047026000,most
562,36047026100,less
563,36047026200,less
564,36047026300,less
565,36047026400,most
566,36047026500,mild
567,36047026600,most
568,36047026700,mild
569,36047026800,less
570,36047026900,mild
571,36047027000,most
572,36047027100,less
573,36047027200,most
574,36047027300,less
575,36047027400,less
576,36047027500,less
577,36047027600,most
578,36047027700,less
579,36047027800,less
580,36047027900,less
581,36047028000,less
582,36047028100,less
583,36047028200,less
584,36047028300,less
585,36047028400,less
586,36047028501,mild
587,36047028502,less
588,36047028600,most
589,36047028700,less
590,36047028800,mild
591,36047028900,less
592,36047029000,less
593,36047029100,less
594,36047029200,most
595,36047029300,mild
596,36047029400,most
597,36047029500,less
598,36047029600,most
599,36047029700,less
600,36047029800,less
601,36047029900,less
602,36047030000,most
603,36047030100,mild
604,36047030200,mild
605,36047030300,less
606,36047030400,less
607,36047030500,less
608,36047030600,less
609,36047030700,less
610,36047030800,mild
611,36047030900,less
612,36047031100,less
613,36047031300,less
614,36047031401,less
615,36047031500,less
616,36047031701,mild
617,36047031702,mild
618,36047031900,less
619,36047032100,less
620,36047032300,less
621,36047032500,less
622,36047032600,most
623,36047032700,less
624,36047032800,less
625,36047032900,most
626,36047033000,less
627,36047033100,less
628,36047033300,most
629,36047033500,less
630,36047033600,less
631,36047033701,less
632,36047033702,mild
633,36047033900,less
634,36047034000,most
635,36047034100,less
636,36047034200,mild
637,36047034300,less
638,36047034500,less
639,36047034700,less
640,36047034800,most
641,36047034901,less
642,36047034902,most
643,36047035000,less
644,36047035101,less
645,36047035102,less
646,36047035200,less
647,36047035301,less
648,36047035302,less
649,36047035400,less
650,36047035500,most
651,36047035601,less
652,36047035602,less
653,36047035701,less
654,36047035900,less
655,36047036001,most
656,36047036002,most
657,36047036100,mild
658,36047036200,mild
659,36047036300,most
660,36047036400,most
661,36047036501,most
662,36047036502,mild
663,36047036600,most
664,36047036700,most
665,36047036900,less
666,36047037000,most
667,36047037100,less
668,36047037300,mild
669,36047037401,less
670,36047037402,most
671,36047037500,less
672,36047037700,less
673,36047037900,less
674,36047038100,less
675,36047038200,less
676,36047038300,less
677,36047038500,less
678,36047038600,less
679,36047038700,less
680,36047038800,less
681,36047038900,most
682,36047039000,less
683,36047039100,most
684,36047039200,less
685,36047039300,less
686,36047039400,less
687,36047039500,less
688,36047039600,less
689,36047039700,mild
690,36047039800,most
691,36047039900,less
692,36047040000,less
693,36047040100,most
694,36047040200,less
695,36047040300,less
696,36047040400,less
697,36047040500,less
698,36047040600,less
699,36047040800,most
700,36047040900,most
701,36047041000,less
702,36047041100,less
703,36047041200,less
704,36047041300,less
705,36047041401,most
706,36047041402,mild
707,36047041500,less
708,36047041600,less
709,36047041700,most
710,36047041800,less
711,36047041900,most
712,36047042000,most
713,36047042100,most
714,36047042200,most
715,36047042300,less
716,36047042400,most
717,36047042500,most
718,36047042600,less
719,36047042700,most
720,36047042800,less
721,36047042900,most
722,36047043000,most
723,36047043100,most
724,36047043200,most
725,36047043300,most
726,36047043400,most
727,36047043500,less
728,36047043600,most
729,36047043700,mild
730,36047043800,most
731,36047043900,less
732,36047044000,less
733,36047044100,most
734,36047044200,less
735,36047044300,less
736,36047044400,most
737,36047044500,most
738,36047044600,less
739,36047044700,less
740,36047044800,less
741,36047044901,less
742,36047045000,less
743,36047045200,most
744,36047045300,most
745,36047045400,most
746,36047045600,most
747,36047045800,less
748,36047046000,most
749,36047046201,most
750,36047046202,less
751,36047046400,most
752,36047046800,less
753,36047047000,mild
754,36047047200,most
755,36047047400,less
756,36047047600,most
757,36047047700,less
758,36047047800,less
759,36047048000,most
760,36047048100,mild
761,36047048200,most
762,36047048400,most
763,36047048500,less
764,36047048600,most
765,36047048800,most
766,36047048900,most
767,36047049000,less
768,36047049100,most
769,36047049200,less
770,36047049301,less
771,36047049302,less
772,36047049400,most
773,36047049500,less
774,36047049600,less
775,36047049700,less
776,36047049800,most
777,36047049900,less
778,36047050001,less
779,36047050002,less
780,36047050100,less
781,36047050202,less
782,36047050300,less
783,36047050401,most
784,36047050402,less
785,36047050500,most
786,36047050600,most
787,36047050700,most
788,36047050801,most
789,36047050803,less
790,36047050804,most
791,36047050900,most
792,36047051001,most
793,36047051002,most
794,36047051100,less
795,36047051200,most
796,36047051300,less
797,36047051400,most
798,36047051500,less
799,36047051601,most
800,36047051602,most
801,36047051700,mild
802,36047051800,less
803,36047051900,less
804,36047052000,less
805,36047052300,less
806,36047052500,most
807,36047052600,most
808,36047052700,mild
809,36047052800,less
810,36047052900,most
811,36047053000,mild
812,36047053101,most
813,36047053102,most
814,36047053200,less
815,36047053300,most
816,36047053400,most
817,36047053500,most
818,36047053700,most
819,36047053800,most
820,36047053900,most
821,36047054200,less
822,36047054400,most
823,36047054500,most
824,36047054600,most
825,36047054700,most
826,36047054800,less
827,36047054900,most
828,36047055000,less
829,36047055100,less
830,36047055200,most
831,36047055300,less
832,36047055400,most
833,36047055500,less
834,36047055600,less
835,36047055700,mild
836,36047055800,less
837,36047056000,less
838,36047056100,less
839,36047056200,less
840,36047056301,less
841,36047056302,less
842,36047056400,less
843,36047056500,most
844,36047056600,less
845,36047056800,less
846,36047056900,less
847,36047057000,less
848,36047057100,less
849,36047057200,less
850,36047057300,mild
851,36047057400,less
852,36047057500,less
853,36047057600,less
854,36047057800,less
855,36047057901,most
856,36047058000,most
857,36047058200,less
858,36047058400,most
859,36047058600,less
860,36047058800,less
861,36047058901,less
862,36047059000,less
863,36047059100,less
864,36047059200,most
865,36047059300,less
866,36047059402,less
867,36047059403,less
868,36047059404,less
869,36047059600,less
870,36047059800,most
871,36047060000,less
872,36047060600,less
873,36047060800,less
874,36047061002,less
875,36047061003,most
876,36047061004,most
877,36047061200,less
878,36047061600,less
879,36047062000,less
880,36047062200,mild
881,36047062600,less
882,36047062800,mild
883,36047063200,less
884,36047063600,less
885,36047063800,less
886,36047064000,less
887,36047064200,less
888,36047064400,less
889,36047064600,less
890,36047064800,less
891,36047065000,less
892,36047065200,less
893,36047065400,less
894,36047065600,less
895,36047065800,mild
896,36047066000,less
897,36047066200,less
898,36047067000,less
899,36047067200,most
900,36047067400,less
901,36047067600,less
902,36047067800,less
903,36047068000,less
904,36047068200,less
905,36047068600,less
906,36047068800,less
907,36047069000,less
908,36047069200,less
909,36047069601,less
910,36047069602,less
911,36047069800,less
912,36047070000,less
913,36047070201,less
914,36047070202,most
915,36047070601,less
916,36047072000,less
917,36047072200,less
918,36047072400,less
919,36047072600,most
920,36047072800,less
921,36047073000,less
922,36047073200,less
923,36047073400,less
924,36047073600,less
925,36047073800,less
926,36047074000,mild
927,36047074200,less
928,36047074400,less
929,36047074600,less
930,36047074800,less
931,36047075000,less
932,36047075200,less
933,36047075400,less
934,36047075600,less
935,36047075800,less
936,36047076000,less
937,36047076200,most
938,36047076400,most
939,36047076600,less
940,36047076800,most
941,36047077000,most
942,36047077200,less
943,36047077400,most
944,36047077600,less
945,36047078000,less
946,36047078200,less
947,36047078400,less
948,36047078601,less
949,36047078602,less
950,36047078801,less
951,36047078802,most
952,36047079001,most
953,36047079002,less
954,36047079201,less
955,36047079202,most
956,36047079400,less
957,36047079601,most
958,36047079602,most
959,36047079801,mild
960,36047079802,most
961,36047080000,mild
962,36047080200,most
963,36047080400,less
964,36047080600,less
965,36047080800,most
966,36047081000,mild
967,36047081400,mild
968,36047081600,most
969,36047081800,less
970,36047082000,most
971,36047082200,most
972,36047082400,less
973,36047082600,less
974,36047082800,mild
975,36047083000,most
976,36047083200,less
977,36047083400,mild
978,36047083600,less
979,36047083800,less
980,36047084000,less
981,36047084600,less
982,36047084800,less
983,36047085000,most
984,36047085200,most
985,36047085400,less
986,36047085600,less
987,36047085800,less
988,36047086000,less
989,36047086200,less
990,36047086400,less
991,36047086600,mild
992,36047086800,less
993,36047087000,less
994,36047087200,less
995,36047087401,most
996,36047087600,most
997,36047087800,less
998,36047088001,less
999,36047088002,mild
1000,36047088200,less
1001,36047088400,most
1002,36047088600,less
1003,36047088800,less
1004,36047089000,less
1005,36047089200,most
1006,36047089400,most
1007,36047089600,most
1008,36047089800,most
1009,36047090000,less
1010,36047090200,less
1011,36047090600,most
1012,36047090800,less
1013,36047091000,less
1014,36047091200,most
1015,36047091600,less
1016,36047091800,less
1017,36047092000,less
